"Lesson_ID","Module","Lesson_Order","Lesson_Title","Script_Text","Diagram_Prompt","Diagram_File","Video_File","Audio_File","Quiz_Question","Quiz_Answer","Key_Concept","Lesson_Duration_Min"
"hvac-09-04","EPA 608 Type III — Low-Pressure Systems","4","Type III — Water Contamination","Type III covers low-pressure chillers. These are commercial systems — big equipment, big consequences.

Water is the enemy of low-pressure systems. Many chillers have water-cooled condensers and water-chilled evaporators with water flowing through tubes inside the refrigerant vessel. A tube leak allows water into the refrigerant circuit causing hydrolysis — water reacting with refrigerant to form acid. This acid destroys motor windings, bearings, and seals. Detecting water contamination early through oil analysis prevents catastrophic damage.

Here are the key terms. Write these down.

Hydrolysis: Water reacting with refrigerant to form hydrochloric or hydrofluoric acid.

Here's why this matters on the job: Regular oil analysis on chillers catches water contamination before it destroys the compressor.

Watch out for these: Water in the system forms acid. And — Oil analysis detects contamination early

Why does a low-pressure system have air leaking in rather than refrigerant leaking out? Think about the pressure relationship.","HVAC Type III — Water Contamination technical diagram with labeled components","epa608-overview.png","hvac/videos/lesson-bdde231a-d6e5-5ab6-9e59-1369423d23b0.mp4","hvac/audio/lesson-bdde231a-d6e5-5ab6-9e59-1369423d23b0.mp3","What is the key concept of Type III — Water Contamination?","Water is the enemy of low-pressure systems","Water is the enemy of low-pressure systems","3"
"hvac-09-05","EPA 608 Type III — Low-Pressure Systems","5","Type III Exam Practice","Type III covers low-pressure chillers. These are commercial systems — big equipment, big consequences.

Rupture discs are safety devices on low-pressure vessels that burst to relieve pressure if it exceeds safe limits. They prevent catastrophic vessel failure. Once a rupture disc bursts it must be replaced. Never plug or bypass a ruptured disc. The biggest risk when evacuating a chiller is freezing the water in the tubes if water has not been drained. Ice expansion can rupture the tubes causing an extremely expensive repair.

Here are the key terms. Write these down.

Rupture Disc: Safety device that bursts to relieve dangerous pressure. Must be replaced after activation.

Here's why this matters on the job: Always drain water from chiller tubes before deep evacuation to prevent freeze damage.

Watch out for these: Never bypass a ruptured disc. And — Drain water before evacuating

Why does a low-pressure system have air leaking in rather than refrigerant leaking out? Think about the pressure relationship.","HVAC Type III Exam Practice technical diagram with labeled components","epa608-overview.png","hvac/videos/lesson-29c86322-2428-55f6-b6b3-2c8044dfa00d.mp4","hvac/audio/lesson-29c86322-2428-55f6-b6b3-2c8044dfa00d.mp3","What is the key concept of Type III Exam Practice?","Rupture discs are safety devices on low-pressure vessels that burst to relieve pressure if it exceeds safe limits","Rupture discs are safety devices on low-pressure vessels that burst to relieve pressure if it exceeds safe limits","3"
"hvac-09-06","EPA 608 Type III — Low-Pressure Systems","6","Type III Practice Exam","Type III covers low-pressure chillers. These are commercial systems — big equipment, big consequences.

EPA 608 Type III practice exam covering low-pressure system operation, recovery requirements, purge units, water contamination, rupture discs, and chiller-specific safety. 25 questions, 70 percent to pass.

Here's why this matters on the job: Type III completes your Universal certification when combined with Core, Type I, and Type II.

Watch out for these: Know recovery levels for low-pressure systems. And — Know purge unit function

Why does a low-pressure system have air leaking in rather than refrigerant leaking out? Think about the pressure relationship.","HVAC Type III Practice Exam technical diagram with labeled components","epa608-overview.png","hvac/videos/lesson-585091b8-0a4f-5074-9374-1b552d98c413.mp4","hvac/audio/lesson-585091b8-0a4f-5074-9374-1b552d98c413.mp3","What is the key concept of Type III Practice Exam?","EPA 608 Type III practice exam covering low-pressure system operation, recovery requirements, purge units, water contamination, rupture discs, and chiller-specific safety","EPA 608 Type III practice exam covering low-pressure system operation, recovery requirements, purge units, water contamination, rupture discs, and chiller-specific safety","3"
"hvac-10-01","Airflow and Duct Systems","1","Duct System Design","Ductwork is where most systems lose efficiency. Learn to read it and you'll find problems other techs miss.

Core section review covering ozone depletion science, Montreal Protocol timeline, Clean Air Act Section 608 requirements, venting prohibition and penalties, refrigerant safety hazards, pressure-temperature fundamentals, and recovery/recycling/reclamation definitions. This review consolidates everything from Module 6.

Here's why this matters on the job: The Core section is the foundation. Every other section builds on Core knowledge.

Watch out for these: Review CFC/HCFC/HFC phase-out timeline. And — Know penalty amounts

Take a minute before you move on. What's the one thing from this lesson you need to remember on a service call?","HVAC Duct System Design technical diagram with labeled components","duct-system.png","hvac/videos/lesson-1482eb8f-9259-5f81-9871-50ba2998593d.mp4","hvac/audio/lesson-1482eb8f-9259-5f81-9871-50ba2998593d.mp3","What is the key concept of Duct System Design?","Core section review covering ozone depletion science, Montreal Protocol timeline, Clean Air Act Section 608 requirements, venting prohibition and penalties, refrigerant safety hazards, pressure-temperature fundamentals, and recovery/recycling/reclamation definitions","Core section review covering ozone depletion science, Montreal Protocol timeline, Clean Air Act Section 608 requirements, venting prohibition and penalties, refrigerant safety hazards, pressure-temperature fundamentals, and recovery/recycling/reclamation definitions","3"
"hvac-10-02","Airflow and Duct Systems","2","Static Pressure Measurement","Ductwork is where most systems lose efficiency. Learn to read it and you'll find problems other techs miss.

Side-by-side comparison of Type I, II, and III requirements. Recovery levels, leak repair triggers, equipment types, and system examples for each type. Understanding the differences between types is critical because the Universal exam tests all three and many questions require you to distinguish between them.

Here's why this matters on the job: The Universal exam tests your ability to distinguish between types. Confusion between Type II and III recovery levels is the most common exam failure.

Watch out for these: Type II under 200 lbs = 0 psig, over 200 lbs = 10 in Hg vacuum. And — Type III under 200 lbs = 0 psig, over 200 lbs = 25 mm Hg absolute

Take a minute before you move on. What's the one thing from this lesson you need to remember on a service call?","HVAC Static Pressure Measurement technical diagram with labeled components","static-pressure.png","hvac/videos/lesson-a5da3faf-794d-5829-b0e2-e327c2fa021f.mp4","hvac/audio/lesson-a5da3faf-794d-5829-b0e2-e327c2fa021f.mp3","What is the key concept of Static Pressure Measurement?","Side-by-side comparison of Type I, II, and III requirements","Side-by-side comparison of Type I, II, and III requirements","3"
"hvac-10-03","Airflow and Duct Systems","3","Airflow Balancing","Ductwork is where most systems lose efficiency. Learn to read it and you'll find problems other techs miss.

Full-length Core practice exam simulating actual test conditions. 25 questions, timed, 70 percent to pass.

Here's why this matters on the job: Practice under test conditions builds confidence and identifies weak areas.

Watch out for these: Time yourself. And — Review missed questions thoroughly

Take a minute before you move on. What's the one thing from this lesson you need to remember on a service call?","HVAC Airflow Balancing technical diagram with labeled components","blower-operation.png","hvac/videos/lesson-e17d20d8-9499-5e2b-b07a-ea14491a6872.mp4","hvac/audio/lesson-e17d20d8-9499-5e2b-b07a-ea14491a6872.mp3","What is the key concept of Airflow Balancing?","Full-length Core practice exam simulating actual test conditions","Full-length Core practice exam simulating actual test conditions","3"
"hvac-10-04","Airflow and Duct Systems","4","Duct Leakage and Sealing","Ductwork is where most systems lose efficiency. Learn to read it and you'll find problems other techs miss.

Full-length Type I practice exam. 25 questions covering small appliance definitions, recovery requirements, equipment types, and disposal rules.

Here's why this matters on the job: Identify which Type I topics you need to review before the real exam.

Watch out for these: Focus on recovery percentages. And — Know system-dependent vs self-contained

Take a minute before you move on. What's the one thing from this lesson you need to remember on a service call?","HVAC Duct Leakage and Sealing technical diagram with labeled components","duct-leakage.png","hvac/videos/lesson-89bf59f3-5aaa-5df2-83f3-5d32c91b5d83.mp4","hvac/audio/lesson-89bf59f3-5aaa-5df2-83f3-5d32c91b5d83.mp3","What is the key concept of Duct Leakage and Sealing?","Full-length Type I practice exam","Full-length Type I practice exam","3"
"hvac-10-05","Airflow and Duct Systems","5","Filter Selection and Maintenance","Ductwork is where most systems lose efficiency. Learn to read it and you'll find problems other techs miss.

Full-length Type II practice exam. 25 questions covering high-pressure systems, recovery levels, leak detection, evacuation, and leak repair requirements.

Here's why this matters on the job: Type II has the most questions relevant to your daily work.

Watch out for these: Recovery levels by charge size. And — Evacuation target and verification

Take a minute before you move on. What's the one thing from this lesson you need to remember on a service call?","HVAC Filter Selection and Maintenance technical diagram with labeled components","filter-types.png","hvac/videos/lesson-a59e3c1a-7b8e-5ddd-8bc0-17ec3cdf5c34.mp4","hvac/audio/lesson-a59e3c1a-7b8e-5ddd-8bc0-17ec3cdf5c34.mp3","What is the key concept of Filter Selection and Maintenance?","Full-length Type II practice exam","Full-length Type II practice exam","3"
"hvac-10-06","Airflow and Duct Systems","6","Duct System Lab","Ductwork is where most systems lose efficiency. Learn to read it and you'll find problems other techs miss.

Full-length Type III practice exam. 25 questions covering low-pressure systems, chillers, purge units, water contamination, and rupture discs.

Here's why this matters on the job: Type III is often the section students struggle with most because they have less hands-on experience with chillers.

Watch out for these: Low-pressure systems operate below atmospheric. And — Purge units remove air that leaks IN

Take a minute before you move on. What's the one thing from this lesson you need to remember on a service call?","HVAC Duct System Lab technical diagram with labeled components","duct-system.png","hvac/videos/lesson-b31efdba-26b4-56f0-8138-43822d35ae81.mp4","hvac/audio/lesson-b31efdba-26b4-56f0-8138-43822d35ae81.mp3","What is the key concept of Duct System Lab?","Full-length Type III practice exam","Full-length Type III practice exam","3"
"hvac-10-07","Airflow and Duct Systems","7","Module 10 Quiz","Ductwork is where most systems lose efficiency. Learn to read it and you'll find problems other techs miss.

Complete 100-question Universal practice exam combining all four sections. Simulates actual EPA 608 exam conditions. You must pass each section independently with 70 percent. This is your final preparation before the proctored exam in Module 16.

Here's why this matters on the job: Treat this like the real exam. Your score here predicts your actual exam performance.

Watch out for these: Must pass EACH section independently. And — Review every missed question

Take a minute before you move on. What's the one thing from this lesson you need to remember on a service call?","HVAC Module 10 Quiz technical diagram with labeled components","duct-system.png","hvac/videos/lesson-efae33d2-641f-56bc-9ad2-784129db4516.mp4","hvac/audio/lesson-efae33d2-641f-56bc-9ad2-784129db4516.mp3","What is the key concept of Module 10 Quiz?","Complete 100-question Universal practice exam combining all four sections","Complete 100-question Universal practice exam combining all four sections","3"
"hvac-11-01","Controls and Thermostats","1","Thermostat Wiring and Operation","Controls and thermostats are the brain of the system. When they fail, nothing works right.

Three charging methods: Subcooling method for TXV systems — measure liquid line pressure, convert to saturation temp, measure actual liquid line temp, subcooling equals saturation minus actual. Target is typically 10-15F per manufacturer spec. Superheat method for piston systems — use the manufacturer charging chart based on outdoor temp and indoor wet bulb. Weigh-in method — evacuate completely then add exact nameplate charge by weight using a refrigerant scale. Each method has specific conditions where it is most accurate.

Here are the key terms. Write these down.

Subcooling Method: Charging method for TXV systems. Target typically 10-15F.

Weigh-In Method: Add exact nameplate charge by weight after complete evacuation.

Here's why this matters on the job: Using the wrong charging method is one of the most common technician errors. It leads to overcharge or undercharge and callbacks.

Watch out for these: TXV = subcooling method. And — Piston = superheat method with charging chart

Take a minute before you move on. What's the one thing from this lesson you need to remember on a service call?","HVAC Thermostat Wiring and Operation technical diagram with labeled components","thermostat-wiring.png","hvac/videos/lesson-0f05573b-f248-5a46-8089-fecbdb568ed9.mp4","hvac/audio/lesson-0f05573b-f248-5a46-8089-fecbdb568ed9.mp3","What is the key concept of Thermostat Wiring and Operation?","Three charging methods: Subcooling method for TXV systems — measure liquid line pressure, convert to saturation temp, measure actual liquid line temp, subcooling equals saturation minus actual","Three charging methods: Subcooling method for TXV systems — measure liquid line pressure, convert to saturation temp, measure actual liquid line temp, subcooling equals saturation minus actual","3"
"hvac-11-02","Controls and Thermostats","2","Contactors and Relays","Controls and thermostats are the brain of the system. When they fail, nothing works right.

System diagnostics using gauge readings: both pressures high = overcharge or non-condensables. Both pressures low = undercharge. Low suction high discharge = airflow restriction. High suction low discharge = compressor weakness. Normal suction high discharge = dirty condenser. Low suction normal discharge = restricted metering device. Always verify airflow before interpreting pressures because airflow problems mimic charge problems.

Here are the key terms. Write these down.

Non-Condensables: Air or nitrogen in the system. Takes up condenser space raising head pressure.

Here's why this matters on the job: Pattern recognition with gauge readings is the core diagnostic skill. The faster you can read the pattern the faster you solve the problem.

Watch out for these: Always verify airflow FIRST. And — Both pressures tell a story together

Take a minute before you move on. What's the one thing from this lesson you need to remember on a service call?","HVAC Contactors and Relays technical diagram with labeled components","contactor-operation.png","hvac/videos/lesson-de9cc92e-d9cf-5e65-bc33-e6be44c0d0d2.mp4","hvac/audio/lesson-de9cc92e-d9cf-5e65-bc33-e6be44c0d0d2.mp3","What is the key concept of Contactors and Relays?","System diagnostics using gauge readings: both pressures high = overcharge or non-condensables","System diagnostics using gauge readings: both pressures high = overcharge or non-condensables","3"
"hvac-11-03","Controls and Thermostats","3","Capacitors","Controls and thermostats are the brain of the system. When they fail, nothing works right.

Leak detection lab: practice using electronic leak detectors, UV dye systems, soap bubbles, and nitrogen pressure testing on systems with known leaks. Learn to systematically check common leak points: service valve cores, flare connections, braze joints, evaporator coil, condenser coil, and Schrader valves. Document leak location and repair method.

Here's why this matters on the job: Finding leaks efficiently saves time and money. Systematic checking of common leak points is faster than random searching.

Watch out for these: Check service valve cores first — most common leak point. And — Electronic detectors must be calibrated before use

Take a minute before you move on. What's the one thing from this lesson you need to remember on a service call?","HVAC Capacitors technical diagram with labeled components","capacitor-types.png","hvac/videos/lesson-14d196dc-5ed3-54c7-8ac7-5657ccc4abdf.mp4","hvac/audio/lesson-14d196dc-5ed3-54c7-8ac7-5657ccc4abdf.mp3","What is the key concept of Capacitors?","Leak detection lab: practice using electronic leak detectors, UV dye systems, soap bubbles, and nitrogen pressure testing on systems with known leaks","Leak detection lab: practice using electronic leak detectors, UV dye systems, soap bubbles, and nitrogen pressure testing on systems with known leaks","3"
"hvac-11-04","Controls and Thermostats","4","Control Board Diagnosis","Controls and thermostats are the brain of the system. When they fail, nothing works right.

Recovery and evacuation lab: recover refrigerant from a system using approved equipment, weigh and record the amount recovered, perform a nitrogen pressure test, evacuate to 500 microns, verify vacuum holds for 10 minutes, then recharge to manufacturer specification. Practice the complete sequence from start to finish.

Here's why this matters on the job: This sequence — recover, repair, pressure test, evacuate, charge — is the standard procedure for every major refrigerant-side repair.

Watch out for these: Never skip the pressure test. And — Evacuation to 500 microns minimum

Take a minute before you move on. What's the one thing from this lesson you need to remember on a service call?","HVAC Control Board Diagnosis technical diagram with labeled components","thermostat-wiring.png","hvac/videos/lesson-09b1654c-b197-5edb-abc1-97b1481f5cd6.mp4","hvac/audio/lesson-09b1654c-b197-5edb-abc1-97b1481f5cd6.mp3","What is the key concept of Control Board Diagnosis?","Recovery and evacuation lab: recover refrigerant from a system using approved equipment, weigh and record the amount recovered, perform a nitrogen pressure test, evacuate to 500 microns, verify vacuum holds for 10 minutes, then recharge to manufacturer specification","Recovery and evacuation lab: recover refrigerant from a system using approved equipment, weigh and record the amount recovered, perform a nitrogen pressure test, evacuate to 500 microns, verify vacuum holds for 10 minutes, then recharge to manufacturer specification","3"
"hvac-11-05","Controls and Thermostats","5","Module 11 Quiz","Controls and thermostats are the brain of the system. When they fail, nothing works right.

Quiz covering charging methods, gauge reading interpretation, leak detection techniques, recovery procedures, and evacuation standards.

Here's why this matters on the job: Refrigerant handling skills are tested on the journeyman exam and evaluated by every employer.

Watch out for these: Know which charging method for which metering device. And — Know gauge reading patterns and what they indicate

Take a minute before you move on. What's the one thing from this lesson you need to remember on a service call?","HVAC Module 11 Quiz technical diagram with labeled components","thermostat-wiring.png","hvac/videos/lesson-570baadf-be07-57b7-8d5b-bcb8f8c23dfe.mp4","hvac/audio/lesson-570baadf-be07-57b7-8d5b-bcb8f8c23dfe.mp3","What is the key concept of Module 11 Quiz?","Quiz covering charging methods, gauge reading interpretation, leak detection techniques, recovery procedures, and evacuation standards","Quiz covering charging methods, gauge reading interpretation, leak detection techniques, recovery procedures, and evacuation standards","3"
"hvac-12-01","Heat Pumps","1","Heat Pump Refrigerant Circuit","Heat pumps are the future of residential HVAC. R-410A replacements are all heat pump compatible.

Ductwork design determines system performance. Supply ducts carry conditioned air to rooms. Return ducts bring air back. Total external static pressure (TESP) measures the resistance the blower must overcome. Maximum TESP for most residential systems is 0.50 inches water column. Undersized ducts cause high static pressure, noise, reduced airflow, and comfort complaints. Oversized ducts waste space and money. Duct leaks in unconditioned spaces (attics, crawlspaces) waste 20-30 percent of conditioned air.

Here are the key terms. Write these down.

TESP: Total External Static Pressure. Sum of supply and return static. Maximum 0.50 in w.c. for most residential.

CFM: Cubic Feet per Minute. Airflow volume. Typical residential is 400 CFM per ton of cooling.

Here's why this matters on the job: Many comfort complaints are duct problems not equipment problems. Measuring static pressure identifies duct issues.

Watch out for these: 0.50 in w.c. maximum TESP. And — 400 CFM per ton is the standard airflow target

Take a minute before you move on. What's the one thing from this lesson you need to remember on a service call?","HVAC Heat Pump Refrigerant Circuit technical diagram with labeled components","heat-pump-cycle.png","hvac/videos/lesson-d14effbf-eb31-5686-aa9c-a83a6e4c9ce9.mp4","hvac/audio/lesson-d14effbf-eb31-5686-aa9c-a83a6e4c9ce9.mp3","What is the key concept of Heat Pump Refrigerant Circuit?","Ductwork design determines system performance","Ductwork design determines system performance","3"
"hvac-12-02","Heat Pumps","2","Reversing Valve Operation","Heat pumps are the future of residential HVAC. R-410A replacements are all heat pump compatible.

Manual J calculates the heating and cooling load of a building based on insulation, windows, orientation, climate, and occupancy. The result determines the correct equipment size in tons (1 ton = 12,000 BTU/hr). Oversized equipment short-cycles causing poor humidity control and uneven temperatures. Undersized equipment runs continuously and cannot maintain comfort on extreme days. Manual D sizes the ductwork based on the Manual J load calculation. Manual S selects the specific equipment model.

Here are the key terms. Write these down.

Manual J: ACCA load calculation determining required heating and cooling capacity.

Ton: Unit of cooling capacity. 1 ton = 12,000 BTU per hour.

Short Cycling: System turning on and off too frequently. Caused by oversized equipment.

Here's why this matters on the job: Understanding load calculations helps you identify improperly sized systems — a common cause of comfort complaints.

Watch out for these: Bigger is NOT better — oversized systems cause humidity problems. And — 1 ton = 12,000 BTU/hr

Take a minute before you move on. What's the one thing from this lesson you need to remember on a service call?","HVAC Reversing Valve Operation technical diagram with labeled components","reversing-valve.png","hvac/videos/lesson-25fbe08b-6111-54ef-911c-d753dd71d748.mp4","hvac/audio/lesson-25fbe08b-6111-54ef-911c-d753dd71d748.mp3","What is the key concept of Reversing Valve Operation?","Manual J calculates the heating and cooling load of a building based on insulation, windows, orientation, climate, and occupancy","Manual J calculates the heating and cooling load of a building based on insulation, windows, orientation, climate, and occupancy","3"
"hvac-12-03","Heat Pumps","3","Defrost System","Heat pumps are the future of residential HVAC. R-410A replacements are all heat pump compatible.

Brazing joins copper tubing using a filler metal that melts above 840F. Silver-bearing brazing alloys (such as Silfos) are used for copper-to-copper joints. Always flow dry nitrogen through the tubing during brazing to prevent copper oxide formation inside. Copper oxide flakes contaminate the system and clog metering devices. Soldering uses lower temperatures (below 840F) and is used for water piping not refrigerant lines. Proper joint preparation: cut square, deburr inside and outside, clean with emery cloth, apply flux if required, heat the joint evenly, and let the filler metal flow by capillary action.

Here are the key terms. Write these down.

Brazing: Joining copper tubing with filler metal above 840F. Used for refrigerant lines.

Nitrogen Purge: Flowing dry nitrogen through tubing during brazing to prevent copper oxide formation.

Here's why this matters on the job: A bad braze joint leaks refrigerant. A joint brazed without nitrogen purge contaminates the system. Both cause callbacks.

Watch out for these: ALWAYS purge with nitrogen during brazing. And — Heat the tube not the filler metal

Take a minute before you move on. What's the one thing from this lesson you need to remember on a service call?","HVAC Defrost System technical diagram with labeled components","defrost-cycle.png","hvac/videos/lesson-42151711-0da4-5579-99e2-0fa907d88a5c.mp4","hvac/audio/lesson-42151711-0da4-5579-99e2-0fa907d88a5c.mp3","What is the key concept of Defrost System?","Brazing joins copper tubing using a filler metal that melts above 840F","Brazing joins copper tubing using a filler metal that melts above 840F","3"
"hvac-12-04","Heat Pumps","4","Heat Pump Charging","Heat pumps are the future of residential HVAC. R-410A replacements are all heat pump compatible.

Line set installation connects the outdoor and indoor units with copper refrigerant lines. The liquid line (smaller) carries warm high-pressure liquid. The suction line (larger) carries cold low-pressure vapor and must be insulated. Proper installation: measure and cut to length, deburr, make flare connections or braze joints, pressure test with nitrogen, evacuate to 500 microns, and charge. Line sets must be supported every 6-8 feet and protected from physical damage.

Here are the key terms. Write these down.

Line Set: Pre-insulated copper tubing pair connecting outdoor and indoor units.

Flare Connection: Mechanical joint using a flared tube end and flare nut. No heat required.

Here's why this matters on the job: Clean line set installation prevents leaks and contamination. Sloppy work causes callbacks.

Watch out for these: Insulate the suction line completely. And — Support lines every 6-8 feet

Take a minute before you move on. What's the one thing from this lesson you need to remember on a service call?","HVAC Heat Pump Charging technical diagram with labeled components","charging-subcooling.png","hvac/videos/lesson-60d1c15b-56c9-59cd-bda0-cdb6c1490e55.mp4","hvac/audio/lesson-60d1c15b-56c9-59cd-bda0-cdb6c1490e55.mp3","What is the key concept of Heat Pump Charging?","Line set installation connects the outdoor and indoor units with copper refrigerant lines","Line set installation connects the outdoor and indoor units with copper refrigerant lines","3"
"hvac-12-05","Heat Pumps","5","Heat Pump Diagnosis Lab","Heat pumps are the future of residential HVAC. R-410A replacements are all heat pump compatible.

System commissioning verifies everything works correctly after installation. Checklist: verify refrigerant charge using superheat or subcooling method. Measure total external static pressure (must be under 0.50 in w.c.). Measure temperature split at supply and return (14-22F for cooling). Measure amp draw on compressor and blower (compare to nameplate). Test all safety controls. Verify thermostat operation in all modes. Document everything on the commissioning form.

Here are the key terms. Write these down.

Commissioning: Systematic verification that all system components are installed and operating correctly.

Here's why this matters on the job: Proper commissioning prevents callbacks. A system that is not commissioned properly will have problems within the first season.

Watch out for these: Check TESP, temperature split, amp draw, and charge. And — Test ALL modes: cooling, heating, fan only

Take a minute before you move on. What's the one thing from this lesson you need to remember on a service call?","HVAC Heat Pump Diagnosis Lab technical diagram with labeled components","heat-pump-cycle.png","hvac/videos/lesson-15c1c957-28df-5cb2-bb8a-dd8f0792468f.mp4","hvac/audio/lesson-15c1c957-28df-5cb2-bb8a-dd8f0792468f.mp3","What is the key concept of Heat Pump Diagnosis Lab?","System commissioning verifies everything works correctly after installation","System commissioning verifies everything works correctly after installation","3"
"hvac-12-06","Heat Pumps","6","Module 12 Quiz","Heat pumps are the future of residential HVAC. R-410A replacements are all heat pump compatible.

Quiz covering ductwork design, Manual J basics, brazing and soldering, line set installation, and system commissioning procedures.

Here's why this matters on the job: Installation skills are essential for new construction and equipment replacement jobs.

Watch out for these: Know TESP limits. And — Know why nitrogen purge is required during brazing

Take a minute before you move on. What's the one thing from this lesson you need to remember on a service call?","HVAC Module 12 Quiz technical diagram with labeled components","heat-pump-cycle.png","hvac/videos/lesson-f5222938-3bf3-5cc8-8e5f-764043881d89.mp4","hvac/audio/lesson-f5222938-3bf3-5cc8-8e5f-764043881d89.mp3","What is the key concept of Module 12 Quiz?","Quiz covering ductwork design, Manual J basics, brazing and soldering, line set installation, and system commissioning procedures","Quiz covering ductwork design, Manual J basics, brazing and soldering, line set installation, and system commissioning procedures","3"
"hvac-13-01","Troubleshooting and Diagnostics","1","Systematic Troubleshooting Method","Troubleshooting is a skill, not a guess. We're going to build your diagnostic process from the ground up.

Systematic troubleshooting follows a logical process instead of guessing. Step 1: Verify the complaint — what exactly is the customer experiencing? Step 2: Check the simple things first — thermostat settings, power, filter. Step 3: Gather data — measure temperatures, pressures, amp draw, voltage. Step 4: Analyze the data — compare measurements to normal values. Step 5: Identify the root cause — not just the symptom. Step 6: Repair and verify — fix the problem and confirm the system operates correctly. Step 7: Document — write the service report. Most callbacks happen because technicians skip steps 1, 5, or 7.

Here are the key terms. Write these down.

Root Cause: The underlying reason for the failure, not just the symptom. A frozen coil is a symptom. Low charge or dirty filter is the root cause.

Here's why this matters on the job: Systematic troubleshooting is what separates a professional technician from a parts changer. Employers value technicians who find root causes.

Watch out for these: Always verify the complaint first. And — Check simple things before connecting gauges

You get a call — condenser fan not spinning, compressor humming. What's the first thing you check? Answer that before you move on.","HVAC Systematic Troubleshooting Method technical diagram with labeled components","diagnostic-chart.png","hvac/videos/lesson-9b8de967-157d-5a9f-b3a5-f64ec6ca306d.mp4","hvac/audio/lesson-9b8de967-157d-5a9f-b3a5-f64ec6ca306d.mp3","What is the key concept of Systematic Troubleshooting Method?","Systematic troubleshooting follows a logical process instead of guessing","Systematic troubleshooting follows a logical process instead of guessing","3"
"hvac-13-02","Troubleshooting and Diagnostics","2","AC System Diagnosis","Troubleshooting is a skill, not a guess. We're going to build your diagnostic process from the ground up.

Common AC failures and their diagnostic patterns. No cooling at all: check power, contactor, capacitor, compressor. System runs but does not cool: check charge (superheat/subcooling), airflow (filter, blower), and metering device. Frozen evaporator: low airflow (dirty filter) or low charge (leak). Short cycling: oversized system, low charge tripping low-pressure switch, or thermostat location. High electric bills: dirty condenser, low charge causing long run times, or duct leaks. Water leaks: clogged condensate drain, frozen coil melting, or cracked drain pan.

Here are the key terms. Write these down.

Short Cycling: System turning on and off rapidly. Causes include oversized equipment, low charge, and thermostat issues.

Here's why this matters on the job: Pattern recognition speeds up diagnosis. After enough service calls you will recognize common failure patterns immediately.

Watch out for these: No cooling = power, contactor, capacitor, compressor. And — Frozen coil = airflow or charge

You get a call — condenser fan not spinning, compressor humming. What's the first thing you check? Answer that before you move on.","HVAC AC System Diagnosis technical diagram with labeled components","manifold-gauges.png","hvac/videos/lesson-3c9f427e-001c-557e-b777-eb488fbcea8a.mp4","hvac/audio/lesson-3c9f427e-001c-557e-b777-eb488fbcea8a.mp3","What is the key concept of AC System Diagnosis?","Common AC failures and their diagnostic patterns","Common AC failures and their diagnostic patterns","3"
"hvac-13-03","Troubleshooting and Diagnostics","3","Heating System Diagnosis","Troubleshooting is a skill, not a guess. We're going to build your diagnostic process from the ground up.

Common heating failures. No heat from gas furnace: dirty flame sensor (most common), failed igniter, tripped safety switch, gas valve issue. Read the control board fault codes first. Furnace short cycling: dirty filter tripping limit switch, blocked return air, or failed blower motor. No heat from heat pump: stuck reversing valve, low charge, failed compressor, or defrost board failure. Aux heat running constantly: heat pump problem forcing backup heat. Strange smells: possible cracked heat exchanger leaking combustion gases.

Here are the key terms. Write these down.

Fault Code: LED flash pattern on the furnace control board indicating the specific failure. Always read codes first.

Here's why this matters on the job: Winter no-heat calls are urgent. Customers are cold and stressed. Fast accurate diagnosis builds your reputation.

Watch out for these: Read fault codes FIRST on every furnace call. And — Dirty flame sensor is the number one no-heat cause

You get a call — condenser fan not spinning, compressor humming. What's the first thing you check? Answer that before you move on.","HVAC Heating System Diagnosis technical diagram with labeled components","furnace-operation.png","hvac/videos/lesson-7d0523bb-3662-5d4f-ba73-c7080059d8a2.mp4","hvac/audio/lesson-7d0523bb-3662-5d4f-ba73-c7080059d8a2.mp3","What is the key concept of Heating System Diagnosis?","Common heating failures","Common heating failures","3"
"hvac-13-04","Troubleshooting and Diagnostics","4","Refrigerant Charge Diagnosis","Troubleshooting is a skill, not a guess. We're going to build your diagnostic process from the ground up.

Troubleshooting scenarios lab: work through multiple simulated service calls with different failure modes. Diagnose no-cooling, no-heating, frozen coil, short cycling, and airflow problems using the systematic troubleshooting method. Practice connecting gauges, taking measurements, interpreting data, and identifying root causes.

Here's why this matters on the job: Simulated scenarios build diagnostic confidence before you face real customers.

Watch out for these: Follow the systematic process every time. And — Document your findings at each step

You get a call — condenser fan not spinning, compressor humming. What's the first thing you check? Answer that before you move on.","HVAC Refrigerant Charge Diagnosis technical diagram with labeled components","low-refrigerant.png","hvac/videos/lesson-d574fdc2-314c-5f22-9c84-1e4658a93bf5.mp4","hvac/audio/lesson-d574fdc2-314c-5f22-9c84-1e4658a93bf5.mp3","What is the key concept of Refrigerant Charge Diagnosis?","Troubleshooting scenarios lab: work through multiple simulated service calls with different failure modes","Troubleshooting scenarios lab: work through multiple simulated service calls with different failure modes","3"
